EMD_CD,gu,gu_code,EMD_NM,area_m2,centroid_lon,centroid_lat,infra_score,security_score,transport_score,quiet_score,youth_score
1111010300,종로구,1111000000,궁정동,73324.95212298923,126.97270604674968,37.58469795047034,0.3954,0.2705,0.0,0.9201,0.4823
1111012000,종로구,1111000000,신문로1가,65766.00800376006,126.97392197623392,37.570189840928265,0.7527,0.6933,0.6983,0.7344,0.3883
1111016700,종로구,1111000000,충신동,128234.13542285818,127.00596175750768,37.57495878088671,0.5365,0.8222,0.5069,0.8932,0.2528
1111018500,종로구,1111000000,홍지동,355829.1481991782,126.956568608555,37.60079959046192,0.5169,0.5408,0.6719,0.957,0.3278
1111015400,종로구,1111000000,장사동,57633.9981320931,126.99404345870816,37.56923700572173,0.5758,0.6256,0.4483,0.3097,0.4705
1111013500,종로구,1111000000,관철동,82474.08120891229,126.98600348120073,37.56912504974235,0.7826,0.6699,0.6976,0.3097,0.4516
1111017700,종로구,1111000000,평동,80505.97796310791,126.96686149371072,37.56791628580998,0.7194,0.4436,0.7395,0.98,0.3813
1111016100,종로구,1111000000,종로4가,42847.12754256284,126.99795287784414,37.57067200774152,0.6372,0.4832,0.868,0.3097,0.4862
1111012300,종로구,1111000000,서린동,47468.85998341088,126.98042115338052,37.56952105294966,0.8224,0.8121,0.6242,0.3097,0.4808
1111017800,종로구,1111000000,송월동,44573.61112708502,126.9652179187755,37.57008050767912,0.0,0.6991,0.4986,0.98,0.4125
1111015800,종로구,1111000000,예지동,68500.41725952209,126.9983079336211,37.56963696418501,0.6577,0.6223,0.632,0.3097,0.4614
1111012700,종로구,1111000000,공평동,38672.40698523913,126.9831780644504,37.57130654495565,0.7643,0.5732,0.6655,0.3097,0.4916
1111017900,종로구,1111000000,홍파동,41732.37421554284,126.9639853683004,37.57115081515493,0.5949,0.7748,0.5116,0.98,0.416
1111012600,종로구,1111000000,종로1가,36080.06264840261,126.9797156858191,37.57043314702542,0.8294,0.5856,0.8203,0.3097,0.4953
1111011700,종로구,1111000000,당주동,43229.15917520823,126.97401327150315,37.57158829209711,0.7863,0.6444,0.0,0.7344,0.4105
1111016300,종로구,1111000000,종로5가,111686.46792485258,127.00353604802132,37.57061653194929,0.7411,0.7397,0.7314,0.8932,0.2601
1111013600,종로구,1111000000,인사동,69286.14480154183,126.9860735282945,37.5717156642569,0.6757,0.7682,0.5485,0.3097,0.4608
1111015200,종로구,1111000000,봉익동,39250.07540848121,126.9929977731794,37.57219467639145,0.7338,0.6617,0.0,0.3097,0.4908
1111018000,종로구,1111000000,교북동,29799.885315264517,126.9614573980273,37.57153888903219,0.6868,0.0,0.9423,0.98,0.4338
1111011600,종로구,1111000000,도렴동,29236.76790464782,126.9747586787093,37.57312321825413,0.811,0.5509,0.0,0.7344,0.4311
1111015100,종로구,1111000000,묘동,30068.36612381684,126.99174235750247,37.572435968433645,0.86,0.742,0.5768,0.3097,0.5049
1111015700,종로구,1111000000,인의동,82466.92598891884,126.99769229950292,37.57234351046903,0.6912,0.5618,0.514,0.3097,0.4516
1111012100,종로구,1111000000,신문로2가,255026.40724549425,126.96921953208538,37.57087445556864,0.523,0.4846,0.3736,0.7344,0.3167
1111016200,종로구,1111000000,효제동,100345.9687856964,127.00308794704264,37.57305001249147,0.6251,0.7418,0.5555,0.8932,0.2658
1111012900,종로구,1111000000,견지동,46144.46326498552,126.983012471646,37.57352260675992,0.7007,0.0,0.8156,0.3097,0.4823
1111012400,종로구,1111000000,수송동,98233.35661448711,126.980645007743,37.57369823645372,0.7031,0.222,0.0,0.3097,0.4424
1111012800,종로구,1111000000,관훈동,73372.88043199116,126.98468224932276,37.5741566626176,0.8483,0.5826,0.4017,0.3097,0.4578
1111017400,종로구,1111000000,창신동,779055.1177617704,127.01244848988998,37.57541107347325,0.5557,0.7703,0.5044,0.9756,0.1462
1111013300,종로구,1111000000,익선동,46220.849739197554,126.98970546558408,37.57434875891137,0.7772,0.8518,0.0,0.3097,0.4822
1111011900,종로구,1111000000,세종로,884516.104527535,126.97678895708364,37.580304004535606,0.4371,0.2551,0.4795,0.5305,0.361
1111016400,종로구,1111000000,종로6가,152080.3365890481,127.00768472952052,37.57194633235227,0.6718,0.7515,0.5745,0.8932,0.2438
1111014500,종로구,1111000000,송현동,45221.11397473797,126.98187251773685,37.57677740897972,0.3677,0.5454,0.4958,0.9708,0.401
1111011500,종로구,1111000000,사직동,283911.5669190327,126.9659569554636,37.57541167094256,0.4926,0.6283,0.5882,0.7344,0.311
1111013100,종로구,1111000000,권농동,34265.0960172079,126.9916740995883,37.57650583004015,0.4044,0.0,0.5507,0.3097,0.498
1111011300,종로구,1111000000,필운동,86137.29072467703,126.96814497841883,37.57729946426784,0.5763,0.7053,0.0,0.7344,0.374
1111016500,종로구,1111000000,이화동,121939.20834914174,127.00563276078891,37.57724049564107,0.5563,0.7319,0.4374,0.7685,0.5475
1111011200,종로구,1111000000,체부동,45031.55399529026,126.97087277203536,37.5775934757986,0.7041,0.8944,0.4966,0.7344,0.4083
1111010600,종로구,1111000000,통의동,62914.52068366502,126.97286954125435,37.57807739536444,0.6794,0.8507,0.5678,0.7344,0.3906
1111016000,종로구,1111000000,연지동,111813.34171106944,127.00016814244,37.57375253964107,0.6274,0.4757,0.3222,0.8932,0.2601
1111012500,종로구,1111000000,중학동,30614.618433117143,126.97967743011844,37.57531293520396,0.6831,0.0,0.5732,0.3097,0.504
1111011400,종로구,1111000000,내자동,52316.367672676,126.97174201740825,37.57531367798711,0.5889,0.6104,0.7447,0.7344,0.4004
1111010700,종로구,1111000000,적선동,43224.66017436825,126.97379058736324,37.57532124257359,0.8046,0.5534,0.5047,0.7344,0.4105
1111013800,종로구,1111000000,종로2가,59409.84117873444,126.98693463447468,37.57045836433114,0.8166,0.6477,0.8327,0.3097,0.4689
1111013400,종로구,1111000000,경운동,57271.95843911571,126.98642051763686,37.57520168170274,0.5518,0.4322,0.7716,0.3097,0.4709
1111018100,종로구,1111000000,행촌동,128542.03994786656,126.96262708298153,37.57368010478561,0.3748,0.8885,0.5635,0.98,0.3566
1111015900,종로구,1111000000,원남동,73843.13590384412,126.99753688176332,37.57556170515517,0.6365,0.6089,0.6748,0.3097,0.4574
1111015000,종로구,1111000000,훈정동,206160.7366220997,126.9941957588748,37.57438431748689,0.0,0.49,0.0,0.3097,0.4032
1111015300,종로구,1111000000,돈의동,32189.015975049693,126.99074140412668,37.57198181899615,0.6945,1.0,0.7026,0.3097,0.5013
1111013200,종로구,1111000000,운니동,69817.29989580183,126.98823857860964,37.57638910535972,0.5497,0.2787,0.7314,0.3097,0.4604
1111013700,종로구,1111000000,낙원동,72896.23233101991,126.98862294467368,37.57257282575041,0.701,0.8392,0.4029,0.3097,0.4581
1111018700,종로구,1111000000,무악동,369764.6777170948,126.95858116184098,37.57711001447192,0.4483,0.5982,0.4002,0.9896,0.2088
1111010900,종로구,1111000000,누상동,258773.4437501817,126.96273634884372,37.58039886718881,0.234,0.6448,0.1751,0.9201,0.4157
1111011800,종로구,1111000000,내수동,70476.53171156032,126.97197144268512,37.57332519945626,0.7257,0.467,0.0,0.7344,0.3846
1111014300,종로구,1111000000,화동,58157.5484025214,126.98273079834354,37.58069150719906,0.7167,0.5009,0.4465,0.9708,0.3877
1111017200,종로구,1111000000,명륜4가,74668.16084698428,126.99988135118242,37.58223245023549,0.7297,0.7548,0.6146,0.8238,0.8097
1111014100,종로구,1111000000,안국동,67851.11789782126,126.98362957350548,37.57740015849179,0.737,0.5641,0.6919,0.9708,0.3796
1111013900,종로구,1111000000,팔판동,41236.895651553416,126.9807258216068,37.58279762561471,0.7042,0.613,0.6525,0.9708,0.4059
1111010200,종로구,1111000000,신교동,98894.23780218996,126.9679412530348,37.58450633030221,0.356,0.8048,0.0,0.9201,0.4665
1111014600,종로구,1111000000,가회동,157991.46520512662,126.98484125862495,37.582683479634,0.6024,0.5837,0.6612,0.967,0.3754
1111014400,종로구,1111000000,사간동,28697.931338849627,126.98040004464868,37.57726223224168,0.6155,0.6264,0.5861,0.9708,0.425
1111010100,종로구,1111000000,청운동,793213.7713951899,126.96932361852622,37.58920544861384,0.3071,0.5055,0.3446,0.9201,0.3565
1111010400,종로구,1111000000,효자동,59448.93481913914,126.97195246192936,37.58266755071597,0.5468,0.0,0.5791,0.9201,0.4934
1111011100,종로구,1111000000,옥인동,418226.9419275327,126.96340334769285,37.58353848815433,0.3314,0.6192,0.2106,0.9201,0.3904
1111013000,종로구,1111000000,와룡동,706991.2111430184,126.99254983867124,37.58171467877941,0.4129,0.2927,0.2397,0.4691,0.4946
1111014800,종로구,1111000000,계동,173804.83203035113,126.98692951652706,37.58235186440464,0.7173,0.4808,0.5842,0.967,0.3703
1111017100,종로구,1111000000,명륜2가,108463.05676624471,126.9990410061893,37.58470007539559,0.7616,0.7279,0.5974,0.8238,0.7899
1111014900,종로구,1111000000,원서동,155956.41847347937,126.9882630248422,37.583924126047314,0.4958,0.7354,0.4684,0.967,0.3761
1111015600,종로구,1111000000,종로3가,45016.68126911218,126.99235309639508,37.57040845711878,0.7871,0.834,0.8894,0.3097,0.4836
1111017300,종로구,1111000000,명륜3가,415313.8833439655,126.99314505843638,37.588222245429264,0.5391,0.7168,0.6062,0.8238,0.719
1111017000,종로구,1111000000,명륜1가,194032.906661413,126.99748933736038,37.58911210641359,0.5601,0.8631,0.593,0.8238,0.7592
1111014700,종로구,1111000000,재동,52998.97042430566,126.98528401951005,37.57832852435952,0.7295,0.5683,0.742,0.967,0.4331
1111011000,종로구,1111000000,누하동,56113.816717075104,126.96828376860675,37.57929003869802,0.7045,0.8549,0.6722,0.9201,0.4965
1111010800,종로구,1111000000,통인동,50073.5814799098,126.9702191121162,37.58016138203681,0.7372,0.6783,0.799,0.9201,0.5025
1111010500,종로구,1111000000,창성동,59442.649897431766,126.9724741073818,37.58056043992848,0.5925,0.7114,0.4423,0.9201,0.4934
1111016600,종로구,1111000000,연건동,295276.7179197893,126.99969412357434,37.57870342656104,0.601,0.5815,0.6619,0.7686,0.5008
1111017600,종로구,1111000000,교남동,22166.284733135864,126.96446696826987,37.56855026436949,0.4626,0.8484,0.9198,0.98,0.4494
1111018300,종로구,1111000000,평창동,5202840.85881308,126.97450260845866,37.61302924603345,0.2749,0.2907,0.2754,0.9213,0.0813
1111015500,종로구,1111000000,관수동,60039.68674575013,126.9904753368739,37.56907597358664,0.7346,0.7939,0.4404,0.3097,0.4684
1111018200,종로구,1111000000,구기동,3741813.114229287,126.95928538696728,37.61938523622704,0.1501,0.23,0.2116,0.9213,0.0987
1111014200,종로구,1111000000,소격동,61245.88967959559,126.98093411727926,37.579622874916105,0.662,0.5427,0.4365,0.9708,0.385
1111017500,종로구,1111000000,숭인동,590605.8098228365,127.01894555575824,37.57557722633651,0.5606,0.8387,0.5901,0.9472,0.2816
1111014000,종로구,1111000000,삼청동,1179004.983646578,126.98101584425312,37.59076576177324,0.3674,0.3236,0.2481,0.9708,0.2288
1111018400,종로구,1111000000,부암동,1552591.8569405472,126.96558853236476,37.59475977403686,0.3211,0.4962,0.2439,0.957,0.2499
1111016800,종로구,1111000000,동숭동,365002.3114579569,127.00488433405026,37.58141431687556,0.6531,0.6884,0.3066,0.7686,0.4896
1111016900,종로구,1111000000,혜화동,328797.5431654426,127.00178921020836,37.58780161960567,0.5749,0.6933,0.538,0.8238,0.7313
1111012200,종로구,1111000000,청진동,61658.48600597889,126.98017861569886,37.57145105792396,0.8115,0.6136,0.0,0.3097,0.467
1111018600,종로구,1111000000,신영동,361805.0458566904,126.96183752931638,37.60252000685657,0.4214,0.6493,0.4395,0.957,0.3269
1114014300,중구,1114000000,장충동1가,148593.862118792,127.00758074748695,37.5609767222935,0.5413,0.7865,0.5347,0.9289,0.5289
1114014400,중구,1114000000,장충동2가,1197786.0427738964,127.00059095025212,37.55499166895777,0.3797,0.6081,0.3095,0.8888,0.4528
1114016000,중구,1114000000,인현동1가,44235.88998145804,126.99430788640548,37.56458468651109,0.762,0.7244,0.5001,0.8459,0.3404
1114010500,중구,1114000000,을지로2가,112448.54600243716,126.9859319108982,37.56588366446845,0.8143,0.6815,0.5329,0.5259,0.5039
1114013500,중구,1114000000,예관동,38708.31641569057,126.9982169714414,37.56423423667079,0.63,0.8939,0.5265,0.8,0.5487
1114013200,중구,1114000000,충무로4가,58267.95752196603,126.99584171712424,37.56233020633761,0.7747,0.7753,0.7228,0.8182,0.5809
1114010700,중구,1114000000,삼각동,27046.316521441808,126.98425157095544,37.56809896211684,0.6236,0.5647,0.598,0.5259,0.5792
1114010600,중구,1114000000,남대문로1가,18719.225289953974,126.98286200783316,37.56757770569774,0.6346,0.0,0.8956,0.5258,0.5986
1114010900,중구,1114000000,장교동,34161.551291884425,126.9869864011032,37.56745033957038,0.73,0.6466,0.0,0.5259,0.5669
1114016100,중구,1114000000,저동2가,54560.261407903854,126.98979358371795,37.56423881734364,0.7608,0.6029,0.0,0.8459,0.3293
1114013400,중구,1114000000,인현동2가,70349.66928064368,126.99617039888308,37.56421949700832,0.6182,0.5901,0.0,0.8,0.5172
1114012600,중구,1114000000,명동1가,36790.02073224852,126.98466417661972,37.56430221486248,0.8429,0.7785,0.0,0.5259,0.5629
1114013100,중구,1114000000,저동1가,35490.22693086224,126.98780507058667,37.5644299479883,0.6629,0.9756,0.8237,0.5259,0.5648
1114016900,중구,1114000000,의주로1가,26843.619587393187,126.96851231145028,37.56402844116836,0.5303,0.79,0.9637,0.6436,0.5517
1114017200,중구,1114000000,의주로2가,39625.06311385856,126.9696206025056,37.56073739732856,0.0,0.8685,0.0,0.9659,0.3521
1114015800,중구,1114000000,충무로3가,47142.69984052507,126.99174525671928,37.56238575519235,0.7678,0.7341,0.0,0.8617,0.5862
1114013300,중구,1114000000,충무로5가,54328.58414929438,126.99964157929284,37.56284473690848,0.7261,0.9059,0.4598,0.8182,0.5846
1114015900,중구,1114000000,초동,51604.85517608087,126.99222465752194,37.56442740145719,0.716,0.8422,0.0,0.8459,0.3322
1114013700,중구,1114000000,필동1가,35922.54404633687,126.99246705876504,37.56108663547359,0.798,0.6376,0.8212,0.8617,0.6005
1114014600,중구,1114000000,광희동2가,56523.83014359143,127.00843285370676,37.56394832629615,0.5784,0.9348,0.7743,0.8,0.5287
1114014500,중구,1114000000,광희동1가,53981.31697338946,127.00532510237122,37.56502330145501,0.7422,0.8782,0.5984,0.8,0.5312
1114015400,중구,1114000000,오장동,67484.15252539153,127.00087991210609,37.56473480550881,0.6881,0.7614,0.0,0.8,0.5194
1114012300,중구,1114000000,회현동3가,12579.853872227584,126.98407750716416,37.56017107449099,0.7283,0.7013,0.0,0.5258,0.6196
1114012900,중구,1114000000,남산동2가,72394.45255068837,126.98584868259414,37.55865614047308,0.6785,0.906,0.0,0.5259,0.5272
1114014700,중구,1114000000,쌍림동,78705.06502369381,127.00424305587794,37.56352865574443,0.7042,0.6783,0.6041,0.8,0.5112
1114011100,중구,1114000000,소공동,82153.07589828415,126.98008572652908,37.56406903622064,0.9643,0.6137,0.5148,0.6436,0.4926
1114014000,중구,1114000000,남학동,10747.99704547292,126.99082920705057,37.56057566220995,0.5605,0.7295,0.0,0.8617,0.6643
1114011300,중구,1114000000,북창동,44138.27899499453,126.9782048441882,37.562453203258606,0.6819,0.8252,0.0,0.6436,0.5255
1114015500,중구,1114000000,을지로3가,83109.15528007255,126.99220823703789,37.56632653872755,0.726,0.8007,0.696,0.8459,0.307
1114012200,중구,1114000000,회현동2가,70463.68836743753,126.98293462941362,37.55876249857774,0.5876,0.8523,0.6263,0.5859,0.4929
1114017000,중구,1114000000,충정로1가,33610.801024004446,126.96825717386676,37.566500808662354,0.7047,0.5261,0.5546,0.6436,0.5399
1114014800,중구,1114000000,을지로6가,185007.0914026748,127.0068847451651,37.56778475921197,0.8201,0.7694,0.6026,0.8,0.4661
1114012700,중구,1114000000,명동2가,117606.12386336866,126.98528687396,37.56289056045914,0.7836,0.5499,0.0,0.5259,0.5016
1114010400,중구,1114000000,을지로1가,62299.695306515365,126.98058620523751,37.56598775512642,0.7757,0.7633,0.7545,0.5259,0.5351
1114012800,중구,1114000000,남산동1가,23001.039469408104,126.98459631280002,37.559346705190606,0.6065,0.9972,0.6305,0.5259,0.5878
1114015300,중구,1114000000,방산동,59057.44935945722,127.00298155689178,37.56872753370258,0.5174,0.6213,0.6618,0.8459,0.3251
1114016800,중구,1114000000,순화동,143399.59882655824,126.97071353917136,37.56257300654557,0.6405,0.7178,0.4061,0.653,0.4276
1114011800,중구,1114000000,남대문로5가,228168.39928932645,126.97531509891397,37.5560965683821,0.7023,0.6999,0.6513,0.6628,0.2932
1114011700,중구,1114000000,남대문로4가,54888.80879358552,126.97563985095206,37.5606133348234,0.7247,0.7068,0.595,0.653,0.4783
1114011900,중구,1114000000,봉래동1가,41294.99007726261,126.97277247011634,37.55910038466583,0.691,0.4897,0.7343,0.653,0.4934
1114011200,중구,1114000000,남창동,138691.3927954977,126.9776195076787,37.55807916725186,0.761,0.8292,0.6605,0.6628,0.3195
1114016400,중구,1114000000,무학동,27220.811747391457,127.01528717757684,37.56437427562302,0.7175,0.9244,0.0,0.8736,0.4283
1114016500,중구,1114000000,황학동,327867.1237161976,127.02083978117736,37.56854577777544,0.6738,0.8479,0.5152,0.9524,0.375
1114013000,중구,1114000000,남산동3가,28982.21599476873,126.98745105562344,37.56017281758256,0.6446,0.6246,0.0,0.5259,0.5755
1114016300,중구,1114000000,흥인동,124693.34355810896,127.01638211825184,37.56731042798375,0.6413,0.7632,0.5124,0.8736,0.3479
1114017400,중구,1114000000,만리동2가,143972.7398956563,126.96395643016962,37.554626159992985,0.5337,0.7613,0.4053,0.9659,0.284
1114013600,중구,1114000000,묵정동,61719.75463885388,127.00055752818716,37.561350170721,0.661,0.8378,0.435,0.8888,0.6095
1114016700,중구,1114000000,정동,303013.8561023702,126.97314790325892,37.566608568413706,0.5442,0.6282,0.3955,0.6436,0.4237
1114014200,중구,1114000000,예장동,678966.2576147337,126.9901164307474,37.55522483108671,0.3013,0.4484,0.2468,0.6396,0.4511
1114017100,중구,1114000000,중림동,227682.43384432408,126.96633707872115,37.55883645503892,0.6289,0.8007,0.5304,0.9659,0.2597
1114016200,중구,1114000000,신당동,2390156.81178986,127.01366857566858,37.55791589200131,0.5918,0.8442,0.4769,0.9055,0.2692
1114012000,중구,1114000000,봉래동2가,130033.50884893491,126.97098626027942,37.55655586280057,0.6699,0.5717,0.7458,0.6628,0.3229
1114011000,중구,1114000000,수표동,35198.32051541342,126.98951586810274,37.56746768829117,0.7488,0.8225,0.5454,0.5259,0.5653
1114012100,중구,1114000000,회현동1가,298956.00520372146,126.98151755343078,37.5565079626916,0.6319,0.8138,0.3981,0.5859,0.4165
1114014900,중구,1114000000,을지로7가,91958.3301436026,127.00962238892376,37.56629196605581,0.7903,0.7283,0.7125,0.8,0.503
1114017300,중구,1114000000,만리동1가,69908.33211505787,126.96731285907464,37.55616533663403,0.5248,0.8734,0.5468,0.9659,0.3221
1114010300,중구,1114000000,태평로1가,74421.19509370903,126.9772801490708,37.56770215284704,0.6982,0.6712,0.814,0.5259,0.5257
1114010200,중구,1114000000,다동,58535.80950169001,126.98119020657025,37.56790941779197,0.8331,0.8385,0.0,0.5259,0.5384
1114010100,중구,1114000000,무교동,32197.6736372937,126.97901239893186,37.56815790173221,0.7977,0.6572,0.0,0.5259,0.57
1114015600,중구,1114000000,입정동,39758.50358702456,126.99292306205002,37.56781858793332,0.532,0.5683,0.5212,0.8459,0.346
1114015200,중구,1114000000,주교동,73002.03697005699,126.99937668515174,37.56826950965517,0.7145,0.7897,0.5382,0.8459,0.3139
1114011600,중구,1114000000,남대문로3가,34015.72423010191,126.97959017926544,37.56169988939151,0.6228,0.8443,0.7737,0.653,0.5036
1114011500,중구,1114000000,남대문로2가,26228.61817465623,126.98211799607176,37.5639526698328,0.8259,0.6939,1.0,0.5775,0.6051
1114016600,중구,1114000000,서소문동,115361.83282877842,126.97392735687264,37.56316684144541,0.7435,0.653,0.6666,0.6436,0.4747
1114012500,중구,1114000000,충무로2가,69049.78255670464,126.98781489120056,37.56171764471386,0.8355,0.6209,0.6304,0.5259,0.5297
1114011400,중구,1114000000,태평로2가,82087.30265767571,126.9763873253941,37.56300666300462,0.7645,0.6537,0.794,0.6436,0.4927
1114015000,중구,1114000000,을지로4가,70434.54728146212,126.9977553151807,37.56644482518477,0.7128,0.7137,0.7666,0.8459,0.3158
1114015700,중구,1114000000,산림동,44872.35771552421,126.99593871212136,37.56767640011487,0.6491,0.7789,0.0,0.8459,0.3396
1114013900,중구,1114000000,필동3가,93518.28924232502,126.99701891340976,37.55851322795524,0.72,0.8599,0.0,0.8617,0.55
